role_id,function_id,enable_flag,created_id,created_at,updated_id,updated_at
3,Courses:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Courses:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Courses:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Courses:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Defrosting_methods:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Defrosting_methods:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Defrosting_methods:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Defrosting_methods:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Dish_Types:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Dish_Types:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Dish_Types:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Dish_Types:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Finish_Method_On_Weekdays:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Finish_Method_On_Weekdays:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Finish_Method_On_Weekdays:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Finish_Method_On_Weekdays:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Food_Types:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Food_Types:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Food_Types:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Food_Types:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Genre:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Genre:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Genre:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Genre:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Ingredient_Classification:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Classification:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Classification:search,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Classification:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Types:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Types:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Types:search,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredient_Types:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredients:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredients:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredients:search,1,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Ingredients:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Intermediate:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Intermediate:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Intermediate:search,1,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Intermediate:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Large_Classification:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Large_Classification:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Large_Classification:search,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Large_Classification:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Marks:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Marks:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Marks:search,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Marks:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Menu:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Menu:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Menu:search,1,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Menu:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Number_Of_People:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Number_Of_People:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Number_Of_People:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Number_Of_People:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Occupation_Matrix:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Occupation_Matrix:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Occupation_Matrix:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Occupation_Matrix:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,One_Menu_Courses:create,0,1,2016-12-13 04:54:08.46,1,2016-12-13 04:54:08.46
3,One_Menu_Courses:delete,0,1,2016-12-13 04:54:08.49,1,2016-12-13 04:54:08.49
3,One_Menu_Courses:search,0,1,2016-12-13 04:54:08.43,1,2016-12-13 04:54:08.43
3,One_Menu_Courses:update,0,1,2016-12-13 04:54:08.477,1,2016-12-13 04:54:08.477
3,One_Menu_Meal:create,0,1,2016-12-13 04:54:08.193,1,2016-12-13 04:54:08.193
3,One_Menu_Meal:delete,0,1,2016-12-13 04:54:08.24,1,2016-12-13 04:54:08.24
3,One_Menu_Meal:search,0,1,2016-12-13 04:54:08.163,1,2016-12-13 04:54:08.163
3,One_Menu_Meal:update,0,1,2016-12-13 04:54:08.21,1,2016-12-13 04:54:08.21
3,Picture:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Picture:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Picture:search,1,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Picture:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Picture_Type:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Picture_Type:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Picture_Type:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Picture_Type:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Process_Classification:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Process_Classification:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Process_Classification:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Process_Classification:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Quantity_Unit:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Quantity_Unit:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Quantity_Unit:search,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Quantity_Unit:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Rcmd_Recipe_List:create,0,1,2017-08-09 08:40:15.91,1,2017-08-09 08:40:15.91
3,Rcmd_Recipe_List:delete,0,1,2017-08-09 08:40:15.927,1,2017-08-09 08:40:15.927
3,Rcmd_Recipe_List:search,0,1,2017-08-09 08:40:15.91,1,2017-08-09 08:40:15.91
3,Rcmd_Recipe_List:update,0,1,2017-08-09 08:40:15.91,1,2017-08-09 08:40:15.91
3,Recipes:create,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Recipes:delete,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Recipes:search,1,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Recipes:update,0,1,2016-11-17 18:54:42,1,2016-11-17 18:54:42
3,Resource:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Resource:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Resource:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Resource:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Rice_Nutrition:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Rice_Nutrition:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Rice_Nutrition:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Rice_Nutrition:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Shelf_Life:create,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Shelf_Life:delete,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Shelf_Life:search,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
3,Shelf_Life:update,0,1,2016-11-17 18:54:43,1,2016-11-17 18:54:43
